id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text
1597008874636136448,2501720527,1597008874636136448,2022-11-27T23:26:01.000Z,en,2,0,2,0,everyone,Otter-ly Adorable Climate Change Warriors May Save California's Coastal Ecosystems @atlasobscura https://t.co/oUWqBCku0v https://t.co/O8ppnaaRsV
1597008800212713472,3711591914,1597008800212713472,2022-11-27T23:25:43.000Z,en,2,0,0,0,everyone,"""Climate change is real, and failing to do something about it is a road to political oblivion, if not human oblivion.""Alan Kohler: Why the Liberal Party lost, and could keep losing into oblivion | The New Daily https://t.co/pmbaRfaXSX"
1597008768851902464,277053191,1597008768851902464,2022-11-27T23:25:36.000Z,en,0,0,1,0,everyone,Rising Tide: Climate Change and the World's Oceans - Narrated by David S... https://t.co/fKh59Y33Uu via @YouTube
1597008663658770432,1562565545366474752,1597008663658770432,2022-11-27T23:25:11.000Z,en,0,0,0,0,everyone,"Check out James Savoulidis's video! #TikTok https://t.co/jAlNrddeEq Some facts about global warming, perhaps.A_yud"
1597008659300880384,1587806711452246016,1597008659300880384,2022-11-27T23:25:10.000Z,en,0,0,4,0,everyone,Natural disasters force 26 million people into poverty each year: World Bank #POVERTY #CLIMATECHANGE #reducepoverty #Droughts #waterscarcity https://t.co/JheRBTjXdp
1597008622915301376,14103380,1597008622915301376,2022-11-27T23:25:01.000Z,en,0,0,0,0,everyone,"Cold deaths outnumber heat deaths globally - by around a factor of ten. So: global warming is currently likely to be beneficial - based on the ""human deaths caused"" metric. When can we expect to see the crossover point -  where global warming starts to kill more than it saves?"
1597008611531984898,1535742549117128704,1597008611531984898,2022-11-27T23:24:58.000Z,en,0,1,0,0,everyone,We need to mobilize in force. Earth requires our consciousness. Deforestation-related climate change is already manifesting in several ways. Take good care of our environment for the sake of the future.#TechTrees #TTC $TTC #BSC #BNB #TechTreesCoin #BinanceTTC https://t.co/YaHdOYvBZv
1597008547510112256,1530242721763536897,1597008547510112256,2022-11-27T23:24:43.000Z,en,0,0,0,0,everyone,"Why shouldn't we ask alot of questions about things that are gonna change our lives drastically?  For example, the meaning of climate change, the sustainability of solar amd wind etc.?"
1597008368375582720,1880877164,1597008368375582720,2022-11-27T23:24:00.000Z,en,0,0,0,0,everyone,Several parts of the world are in drought — revealing hidden treasures in dried-up riverbeds https://t.co/6neWRp7ik9 a través de @ABCaustralia
1597008316349427712,521509535,1597008316349427712,2022-11-27T23:23:48.000Z,en,0,0,1,0,everyone,"An excellent interview with Lakota historian Nick Estes on the problem of market-driven ""green capitalism"" against climate change, continuing colonialism, action against the Dakota pipeline, among other things...https://t.co/WFQAMk6y6Y"
1597008265556025346,1329492481248014336,1597008265556025346,2022-11-27T23:23:36.000Z,en,0,0,0,0,everyone,Hello fellow humans! The well known harmful company Coca Cola is partially responsible for HALF A MILLION tonnes of plastic pollution🤮! Fun fact  climate change is a real thing!  Think twice about the amount of pollution resulted making your products!
1597008173574934529,1519118599687868416,1597008173574934529,2022-11-27T23:23:14.000Z,en,0,0,0,0,everyone,70 Per Cent of Children Aged 7-12 Now Afraid of Climate Change - Survey https://t.co/u2CR6wfkW7 via @BreitbartNews
1597007988400984064,1125940251397169152,1597007988400984064,2022-11-27T23:22:30.000Z,en,1,2,17,0,everyone,"Flooded dunes, southern basin of Lake Chad, at the end of the dry season (L, May 2020) and greener after the rainy season (R, Sept 2020). Sentinel 2 images. Potentially a class case study on past, present, future climate change and water use, though complicated! But I'm... https://t.co/Wgj61ZtLTL"
1597007888786280450,1567397852430696448,1597007888786280450,2022-11-27T23:22:06.000Z,en,0,0,0,0,everyone,"All antivaxers, climate change deniers etc. should be put into re-education. These dangerous ideas should not be allowed to propagate. The latter is leading humanity to an underappreciated global disaster.That will lead to mass migration, unrest, hunger, war &amp; untold deaths."
1597007863259418624,4205133682,1597007863259418624,2022-11-27T23:22:00.000Z,en,5,12,21,1,everyone,"The Biden Admin should be putting Americans who are suffering from their #EnergyCrisis first, not shaking them down and sending their money elsewhere.https://t.co/xqOdrNtoOY"
1597007730987847683,14248451,1597007730987847683,2022-11-27T23:21:28.000Z,en,0,0,2,0,everyone,9.4% of all deaths in the first ~20 years of the century were due to extreme weather which is of course dramatically impacted by #climatechange and only headed in one direction. 74 deaths per 100k people on the planet due to extreme weather!https://t.co/wZ4pl433wL
1597007673269964801,1386198684111495169,1597007673269964801,2022-11-27T23:21:14.000Z,en,0,0,0,0,everyone,"venus, planet of love, was destroyed by global warming. did its people want too much too?"
1597007634707533824,1570878149444894720,1597007634707533824,2022-11-27T23:21:05.000Z,en,0,0,2,0,everyone,The religion of #science has failed. Theres no major cures no answers to climate change and our food if you can call it that becomes less edible with each passing year. @POTUS @elonmusk  @neiltyson @WHO what’s the deal? Also what happens when the truth gets out and you’re solo?
1597007533528735744,1256102945072074754,1597007533528735744,2022-11-27T23:20:41.000Z,en,0,0,1,0,everyone,"yeah i could ask you what your opinion on climate change is, but the real question is, which twilight dad is your favorite??????"
1597007517728444416,1455857383708766208,1597007517728444416,2022-11-27T23:20:37.000Z,en,1,4,14,0,everyone,What did David Bellamy say about global warming for him to be 'shunned' from TV?     https://t.co/YotpLg5PUu
1597007410526576642,379442837,1597007410526576642,2022-11-27T23:20:12.000Z,en,5,0,46,0,everyone,"watching ""World War Z"". You can immediately tell this is a science fiction film because Piers Morgan is talking about climate change https://t.co/Am9CZYNd5p"
1597007249779879936,1578487084507185153,1597007249779879936,2022-11-27T23:19:33.000Z,en,1,0,0,0,everyone,Here is your global warming.https://t.co/WLSBtA81ZM
1597007180992946177,82770649,1597007180992946177,2022-11-27T23:19:17.000Z,en,1,0,1,0,everyone,Biden's endorsement of G20 declaration targeting free speech shows how he's using COVID and climate change to create a New World Order. #G20 #climatechange #COVID #1A #freespeech #SoundCloud https://t.co/vpDWNZiWNM
1597007163293331456,1595504798,1597007163293331456,2022-11-27T23:19:13.000Z,en,1,0,1,0,everyone,#Ukraine #DefeatRussiaInUkraine Top priorities for the world in 2023:1. Defeat Russia in Ukraine 2. Global agreement on carbon reduction to stem global warming 3. Diversify imports away from China to smaller suppliers 4. Defend democracy
1597007016190353408,1442408319608516614,1597007016190353408,2022-11-27T23:18:38.000Z,en,0,0,0,0,everyone,"Top of the morning. I would like nuclear fusion to become a practical power source. It would provide an inexhaustible supply of energy, without pollution or global warming. now shoo."
1597007001149911040,969840624,1597007001149911040,2022-11-27T23:18:34.000Z,en,0,0,0,0,everyone,Poll: Religious Americans less worried about climate change - Toledo Blade https://t.co/bPBcI4WazT
1597006984095858689,3257506098,1597006984095858689,2022-11-27T23:18:30.000Z,en,1,0,2,0,everyone,"As weather costs pile up ever higher, surely now is the time to question the nonsense of economic ""cost"" of acting on #ClimateCrisis Because the cost of inaction is pretty clear #auspol #duopolyfail #ClimateActionNow #ClimateEmergency #ClimateChangehttps://t.co/LWqvc6FtVj"
1597006952340819968,1570628704920895488,1597006952340819968,2022-11-27T23:18:23.000Z,en,0,0,0,0,everyone,Pakistan urges world to step up against climate change https://t.co/s40mRhIABG
1597006948347809792,1586440400755122177,1597006948347809792,2022-11-27T23:18:22.000Z,en,1,0,3,1,everyone,It was a Great Honour to attend the prestigious 15th Annual Award for Planetary Health Ceremony 🏆🌍✨of the Prince Albert II of Monaco Foundation ✨🌏✨@FPA2 #eugeniasmerkis #GlobalWarming #ClimateCrisis #ClimateActionNow #biodiversity #protect #Oceans #nature #GLOBALAGENDA https://t.co/spMY5Crs2w
1597006934174969857,705173917342666752,1597006934174969857,2022-11-27T23:18:18.000Z,en,0,0,0,0,everyone,He is Instagramming about the dangers of global warming eventually
1597006752784224258,1576314767681142786,1597006752784224258,2022-11-27T23:17:35.000Z,en,0,0,0,0,everyone,Pope #Francis calls on #Christians to ‘repent and modify our lifestyles’ to save the planet https://t.co/aY2MCdbYYy
1597006732831920128,244552477,1597006732831920128,2022-11-27T23:17:30.000Z,en,0,0,2,1,everyone,"It’s time for a change! After several years in the Public and Private Sectors, I am excited to join Green Climate Fund to lead the water sector for assisting countries in adaptation and mitigation practices to counter climate change. COP27 amplified the n…https://t.co/eARyVtb7dK"
1597006623360286720,14662354,1597006623360286720,2022-11-27T23:17:04.000Z,en,1,2,1,0,everyone,Still in the pipeline: Manchin won’t give up on his payoff for voting for Biden’s climate change lawhttps://t.co/MmXT9GDnVY https://t.co/xscQxFKzd0
1597006446842982402,1103573791458906113,1597006446842982402,2022-11-27T23:16:22.000Z,en,69,13,189,5,everyone,“Climate Change” is a hoax#ClimateScam #ClimateCrisis #climate https://t.co/0DQ2jHlllH
1597006394590625792,1128479183309561858,1597006394590625792,2022-11-27T23:16:10.000Z,en,2,0,19,0,everyone,"Out in print! “The Ground Beneath our Feet: Basement Apartments, Climate Change, and Housing Inequality.” Thanks to the ⁦@nyuelj⁩ staff for making this happen! https://t.co/e5303tytia"
1597006345018171392,1175566295741321216,1597006345018171392,2022-11-27T23:15:58.000Z,en,5,9,19,2,everyone,"Train of storms to bring disruptive weather for the West into December . Prepare for colder climate change,https://t.co/qs404Vg3fN"
1597006332871442432,991479983687090176,1597006332871442432,2022-11-27T23:15:55.000Z,en,0,0,1,0,everyone,"🇺🇳🌍 With COP27 wrapped up, lets review Australia’s performance ​🔍​🇦🇺Check out the full article our team wrote here: https://t.co/14VtAHt6Rw #COP27 #COP27Egypt #UN #unitednations #climatechange https://t.co/T1cY7ywuvj"
1597006300465938432,73393387,1597006300465938432,2022-11-27T23:15:47.000Z,en,0,0,0,0,everyone,An Inconvenient Tree: Is Climate Change Driving Worse Floods? https://t.co/8LsnpUUoA0 via @wattsupwiththat
1597006145616502785,1184120888452628482,1597006145616502785,2022-11-27T23:15:10.000Z,en,0,0,0,0,everyone,Here is how various groups are trying to deal with climate change and slow the problems. Read more about it here ⬇️https://t.co/6ySFX8Wq4Q https://t.co/IDFjqxaDuG
1597006086883934208,1586803640014176256,1597006086883934208,2022-11-27T23:14:56.000Z,en,0,0,3,0,everyone,"News Flash…. They are using the guise of Covid, Global Warming, and Over Population to steal all your rights and enslave you! Pretty Genius if you ask me…."
1597006077945860097,1465542509594095618,1597006077945860097,2022-11-27T23:14:54.000Z,en,0,0,0,0,everyone,‘Frightening new era’: Flash flooding to grow under climate change - #Australiahttps://t.co/wGorFugB0L
1597006038309695488,897916292572860417,1597006038309695488,2022-11-27T23:14:45.000Z,en,0,0,0,0,everyone,"Get huge savings on all my books in the @Apress Cyber Sale for #BlackFriday including ""The Green IT Guide"". Learn how to make your personal and business computing more sustainable and environmentally friendly in ten easy steps #ClimateChange #MVPBuzz https://t.co/EE0jYMCrHt https://t.co/eNet0vQtjt"
1597006010535022593,1268057696537923585,1597006010535022593,2022-11-27T23:14:38.000Z,en,1,0,7,0,everyone,"Damn, global warming is changing the weather into avocados. https://t.co/ZgKiONXITw"
1597005929303937024,202706264,1597005929303937024,2022-11-27T23:14:19.000Z,en,0,0,0,0,everyone,Climate change and the environment is now a leading issue and priority for the British people! https://t.co/37ELZTorfi
1597005907556438016,1352369730905018369,1597005907556438016,2022-11-27T23:14:13.000Z,en,0,0,0,0,everyone,We’re nowhere near prepared for next climate disasters https://t.co/LOTJcbXBUp
1597005905752600577,1493311802511433737,1597005905752600577,2022-11-27T23:14:13.000Z,en,9,6,63,1,everyone,"Rachel Campos-Duffy laments the plight of the oil and gas industry and uses the term ""Big Green"" to describe the teaching of climate change.  The global oil and gas industry is valued at over $5 trillion dollars.  Green energy is at about $881.7 billion. https://t.co/m2EnD13N5l"
1597005869782372357,1127143755499225088,1597005869782372357,2022-11-27T23:14:04.000Z,en,0,0,0,0,everyone,"#RT @UN: Globally, nearly 80% of plastic waste ends up in landfills or nature &amp; less than 10% is recycled.To #BeatPlasticPollution &amp; mitigate its long-term impacts, we must reduce the production of plastic.@UNDP has more. ⬇️https://t.co/jW4GNRbKN3"
1597005786902691840,1229416800,1597005786902691840,2022-11-27T23:13:45.000Z,en,0,0,0,0,everyone,"Top 3 candidate platform issues that matter most to me, an intelligent voter: 1. Climate Change 2. Healthcare 3. Destroying Anime"
1597005736093003776,2174793456,1597005736093003776,2022-11-27T23:13:33.000Z,en,0,0,0,0,everyone,"Hemp Can Be Crucial To Control Climate Change And It's Destined To Be Wildly Profitable, Win-Win? https://t.co/klI5GRKduE"
