GS_controversiality_score,index,id,author_id,conversation_id,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text,hashtags,hashtag_count,uppercase_count,uppercase_pct,exclamation_mark_count,question_mark_count,url_count,mention_count,emojie_count,followers_count,engagement_score,sentiment_score,sentiment_category,avg_replies_sentiment,avg_quotes_sentiment,avg_conversation_sentiment,var_replies_sentiment,var_quotes_sentiment,var_conversation_sentiment,pct_similar_sentiment_replies,pct_similar_sentiment_quotes,clean_text,var_replies_semantic,var_quotes_semantic,var_conversation_semantic,engagement_score_log_normal,date
1.0,250,1549729245991211015,36479588,1549729245991211015,en,0,0,0,0,everyone,Crash course in climate change: 7 documentaries to stream right now – Orange County Register https://t.co/2eJU8Y7bxh,[],0,0,7,0,0,1,0,0,57.0,0.0,-0.4019,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,crash course climate change 7 documentary stream right orange county register,0.0,0.0,0.0,0.0,2022-07-20 12:13:39
1.0,251,1549834597826932736,831024968,1549834597826932736,en,0,0,0,0,everyone,"As congressional path for climate change measures appears to close, Biden announces executive actions - USA TODAY https://t.co/F8leItrzEH",[],0,2,12,0,0,1,0,0,175.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,as congressional path climate change measure appears close biden announces executive action usa today,0.0,0.0,0.0,0.0,2022-07-20 19:12:17
3.0,252,1549698132283461632,742371740832137216,1549698132283461632,en,1,0,1,0,everyone,The Tories are collaborating in climate change policies that are causing chaos across the world.✍️ @GeraldWarner1 https://t.co/0EjtGZj5Wa,[],0,0,7,0,0,1,1,1,29467.0,6.787023211619383e-05,-0.128,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the tories collaborating climate change policy causing chaos across,0.0,0.0,0.0,0.12620795585019787,2022-07-20 10:10:01
0.0,253,1549641999816757249,46825441,1549641999816757249,en,0,0,1,0,everyone,Climate change is a threat multiplier which will sparktraditional and non-traditional security threats in directand indirect ways'~ illustrated @bipss Research Intern@SeanRMcCafferty in his BIPSS Commentary.https://t.co/GJxOXwtHiv https://t.co/L0oCiDhpzg,[],0,1,9,0,0,2,2,0,1640.0,0.0006093845216331506,-0.5859,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change threat multiplier sparktraditional nontraditional security threat directand indirect way illustrated research intern bipss commentary,0.0,0.0,0.0,0.08561380306718312,2022-07-20 06:26:58
0.0,254,1549568858591076352,19672966,1549568858591076352,en,0,1,0,0,everyone,"#ClimateChange:Can our elders stop pretending now?Can we stop making false comparisons to previous decades? Or random weather events from over 100 years ago? Can we admit that we are failing ourselves, our children, our planet? #FauxManchins https://t.co/N7S1Pet87r",['ClimateChange' 'FauxManchins'],2,0,5,0,4,1,0,0,4414.0,0.00022650056625141563,-0.755,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climatechangecan elder stop pretending nowcan stop making false comparison previous decade or random weather event 100 year ago can admit failing child planet fauxmanchins,0.0,0.0,0.0,0.07628813824502995,2022-07-20 01:36:20
2.0,255,1549680902116020224,3240753078,1549680902116020224,en,1,1,3,0,everyone,"""This is fine"".#UK #UKHeatwave2022 #ClimateChange #GlobalWarming https://t.co/Nvw7nmI6f6",['UK' 'UKHeatwave2022' 'ClimateChange' 'GlobalWarming'],4,1,15,0,0,1,0,0,1570.0,0.003182686187141948,0.0,Neutral,-0.2732,0.0,-0.2732,0.0,0.0,0.0,0.0,0.0,this fineuk ukheatwave2022 climatechange globalwarming,0.0,0.0,0.0,0.4303864000426002,2022-07-20 09:01:33
1.0,256,1549624989749501952,366255505,1549624989749501952,en,0,0,0,0,mentionedUsers,"Democrats want the power to mandate, like Xi of China or Trudeau, etc the ""the global liberal (leftist) order con artists"" Conflating weather with climate,  too hot ""climate change"" too cold ""climate change!!""",[],0,0,3,2,0,0,0,0,9.0,0.0,0.5242,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,democrats want power mandate like xi china trudeau etc global liberal leftist order con artist conflating weather climate hot climate change cold climate change,0.0,0.0,0.0,0.0,2022-07-20 05:19:22
3.0,257,1549649891072397313,888504686927638528,1549649891072397313,en,0,0,0,0,everyone,There are those who genuinely worry about climate change and their are those rebellious types who just want to cause trouble under the guise of climate change protestors. They’re the ones who smash up buildings . #GMB,['GMB'],1,1,3,0,0,0,0,0,57.0,0.0,-0.7579,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,there genuinely worry climate change rebellious type want cause trouble guise climate change protestors theyre one smash building gmb,0.0,0.0,0.0,0.0,2022-07-20 06:58:19
0.0,258,1549715673877725184,1175573460334055424,1549715673877725184,en,17,0,15,0,everyone,"Vote for Marilyn Strickland #WA10!Shes fighting for a nation that is safe, just &amp; secure for all👍Some Priorities:Abortion accessClimate changeclean air- waterGun safety reformReproductive freedomJustice system reform@RepStricklandWA https://t.co/9kTuyb7VyV #DemVoice1 https://t.co/xjSyTnmRds",['WA10' 'DemVoice1'],2,0,9,1,0,2,1,1,14770.0,0.002166407149143592,0.7088,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vote marilyn strickland wa10shes fighting nation safe amp secure prioritiesabortion accessclimate changeclean air watergun safety reformreproductive freedomjustice system reform demvoice1,0.0,0.0,0.0,2.154812521827471,2022-07-20 11:19:43
2.0,259,1549896203445440513,16562479,1549896203445440513,en,0,0,0,0,everyone,🎧 Home sales slipped as prices and interest rates increased. And health insurance is expected to get more expensive. Those stories and more on our daily podcast. https://t.co/yQ9XUns4B7,[],0,0,4,0,0,1,0,1,12443.0,0.0,0.6249,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,home sale slipped price interest rate increased and health insurance expected get expensive those story daily podcast,0.0,0.0,0.0,0.0,2022-07-20 23:17:05
0.0,260,1549834437931810817,1518743215033233411,1549834437931810817,en,0,0,0,0,everyone,"I would love to see the fox media debate the mainstream  on climate change, electric cars, the border, and air it on primetime ABC.  I think the confused left would see the light of the right.",[],0,3,3,0,0,0,0,0,564.0,0.0,0.4404,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i would love see fox medium debate mainstream climate change electric car border air primetime abc i think confused left would see light right,0.0,0.0,0.0,0.0,2022-07-20 19:11:39
0.0,261,1549770483016531968,49689073,1549770483016531968,en,6,15,13,7,everyone,Climate change will require military intervention...🤔 https://t.co/wWAP4C6tg2,[],0,0,7,0,0,1,0,1,2601.0,0.015757109915449655,0.0,Neutral,-0.20824285714285715,-0.20984285714285714,-0.2087761904761905,0.16498789340659342,0.4076373895238095,0.2295339449047619,42.857142857142854,14.285714285714285,climate change require military,0.16498789340659342,0.4076373895238095,0.22953394490476184,3.3210736448607423,2022-07-20 14:57:31
1.0,262,1549770273817505792,110474219,1549770273817505792,en,1,0,1,0,everyone,Can Cloning Trees Save the Planet? Here’s how cloned trees can help mitigate climate change.🌳https://t.co/OQ0izSyflP,[],0,0,10,0,1,1,0,1,3865.0,0.0005173305742369374,0.7096,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,can cloning trees save planet heres cloned tree help mitigate climate,0.0,0.0,0.0,0.15483919810364952,2022-07-20 14:56:41
1.0,263,1549835808777162754,4277607561,1549835808777162754,en,0,0,0,0,everyone,"Joey is doing as told. Pushing climate change emergency is another method of ruining America. That's the objective. CNN Poll: Most Americans are discontented with Biden, the economy and the state of the countryhttps://t.co/tYYvryWt6q",[],0,1,7,0,0,1,0,0,1247.0,0.0,-0.7693,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joey told pushing climate change emergency another method ruining america thats objective cnn poll most americans discontented biden economy state country,0.0,0.0,0.0,0.0,2022-07-20 19:17:06
0.0,264,1549862789791072257,1030588083136327680,1549862789791072257,en,0,1,5,0,everyone,Every state is at least 90 degrees .. Britain wrapped their bridge in tin foil .. China has a sweltering heat wave..  manchin .. “ but is is it really global warming?” Wearing his Exxon mobile hat,[],0,0,3,0,1,0,0,0,1819.0,0.0032967032967032967,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,every state least 90 degree britain wrapped bridge tin foil china sweltering heat wave manchin really global warming wearing exxon mobile hat,0.0,0.0,0.0,0.5071970099691734,2022-07-20 21:04:18
3.0,265,1549643710266314752,1127648011021115401,1549643710266314752,en,1,0,1,0,everyone,Great to AM standing up for action on the climate emergency Andrew Marr condemns climate change deniers | News | Independent TV https://t.co/GJKdcb99Bl,[],0,2,10,0,0,1,0,0,564.0,0.0035398230088495575,-0.4404,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,great am standing action climate emergency andrew marr condemns climate change denier news independent tv,0.0,0.0,0.0,0.19719768177362654,2022-07-20 06:33:46
0.0,266,1549877491753398272,1467956794060247044,1549877491753398272,en,0,0,1,0,everyone,"adidas x Gucci the price is absurd $1900?! I get there are lux apparel but during a pandemic when inflation is high this seems so taunting —enticing people to spend money frivolously It feels disrespectful to the alarming issues of climate change, injustice, etc https://t.co/5lbidW6zhO",[],0,1,2,1,1,1,0,0,564.0,0.0017699115044247787,-0.7959,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adidas x gucci price absurd 1900 i get lux apparel pandemic inflation high seems taunting enticing people spend money frivolously it feel disrespectful alarming issue climate change injustice etc,0.0,0.0,0.0,0.09859884088681327,2022-07-20 22:02:44
1.0,267,1549885438713815040,1287330760534429696,1549885438713815040,en,0,0,0,0,everyone,Chinese state media videos show Covid workers collapsing on the job due to the scorching and suffocating heat wave. CNN’s @selinawangtv reports. https://t.co/kZqxwsbet4 https://t.co/ppjOZjwLvh,[],0,1,5,0,0,2,1,0,334.0,0.0,-0.296,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chinese state medium video show covid worker collapsing job due scorching suffocating heat wave cnns report,0.0,0.0,0.0,0.0,2022-07-20 22:34:18
0.0,268,1549728536751390720,533626488,1549728536751390720,en,4,0,11,1,everyone,"#GreenLegacy initiative, clear outcomes expected included combating the effects of #ClimateChange; restoring degraded landscapes and forests; promoting green culture and ecotourism; as well as improving the livelihoods of citizens. #EthiopiaRising https://t.co/VG3IlvshOX",['GreenLegacy' 'ClimateChange' 'EthiopiaRising'],3,0,5,0,0,1,0,0,461.0,0.03463203463203463,0.8519,Positive,0.0,0.9274,0.9274,0.0,0.0,0.0,0.0,100.0,greenlegacy initiative clear outcome expected included combating effect climatechange restoring degraded landscape forest promoting green culture ecotourism well improving livelihood citizen ethiopiarising,0.0,0.0,0.0,1.6240770986691935,2022-07-20 12:10:50
0.0,269,1549839318646001665,23913217,1549839318646001665,en,0,0,2,0,everyone,"Don't miss this insightful and fun podcast with our #KPMGAlliance partner @Workiva. @KPMG_US' Rob Fisher discusses #ESG, #climatechange, accelerating #trust globally #sustainabilityreporting, #legacy and how #music can bond the generations. https://t.co/nuy5Jjgn3m","['KPMGAlliance' 'ESG' 'climatechange' 'trust' 'sustainabilityreporting'
 'legacy' 'music']",7,1,8,0,0,1,2,0,379.0,0.005263157894736842,0.5337,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dont miss insightful fun podcast kpmgalliance partner rob fisher discus esg climatechange accelerating trust globally sustainabilityreporting legacy music bond generation,0.0,0.0,0.0,0.20898956910686495,2022-07-20 19:31:02
1.0,270,1549845834405011456,55182201,1549845834405011456,en,0,0,0,0,everyone,HOT 🔥❤️☀️ @ Global Warming https://t.co/7kdFiQcEGh,[],0,1,20,0,0,1,0,3,887.0,0.0,0.5267,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hot global warming,0.0,0.0,0.0,0.0,2022-07-20 19:56:56
2.0,271,1549724575247859712,20051506,1549724575247859712,en,1,0,0,0,everyone,"A #Gloucestershire council planning to plant more trees to tackle climate change is struggling to fill the job vacancy.🌲🌳@GloucesterCity is aiming to achieve net zero emissions across the district by 2045, a target which was brought forward from 2050.https://t.co/bRW0hdUaVe",['Gloucestershire'],1,1,3,0,0,1,1,2,79847.0,1.252379521090071e-05,-0.4215,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a gloucestershire council planning plant tree tackle climate change struggling fill job aiming achieve net zero emission across district 2045 target brought forward 2050,0.0,0.0,0.0,0.0578537352399075,2022-07-20 11:55:05
0.0,272,1549577329885732864,836585305,1549577329885732864,en,0,0,1,0,everyone,Idgaf what your political party is. Are you tryna save this planet from global warming or not? https://t.co/1UycCNmeno,[],0,0,5,0,1,1,0,0,153.0,0.006493506493506494,0.7579,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idgaf political party are tryna save planet global warming,0.0,0.0,0.0,0.12096598782093876,2022-07-20 02:09:59
2.0,273,1549660779020013569,1536101610975281154,1549660779020013569,en,1,0,0,0,everyone,Something to look forward to.Air pollution also surging as heatwave and resultant fires sweep across Europe. Tree planting and reforestation will help limit global warming. https://t.co/TyZVd0nCwu,[],0,0,5,0,0,1,0,0,92.0,0.010752688172043012,0.5106,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,something look forward toair pollution also surging heatwave resultant fire sweep across europe tree planting reforestation help limit global warming,0.0,0.0,0.0,0.13264079256781566,2022-07-20 07:41:35
1.0,274,1549801474951086083,2612869794,1549801474951086083,en,2,0,3,0,everyone,"""Recent floods in northern Colorado and Yellowstone National Park highlight some of the ways climate change is making flood risks much worse.""https://t.co/rFB9BOfS4R#Floods #Yellowstone #ClimateChange https://t.co/sx125QxPuQ",['Floods' 'Yellowstone' 'ClimateChange'],3,0,9,0,0,2,0,0,4711.0,0.0010611205432937182,-0.4215,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent flood northern colorado yellowstone national park highlight way climate change making flood risk much worse yellowstone climatechange,0.0,0.0,0.0,0.3787269432342971,2022-07-20 17:00:40
3.0,275,1549795117334249473,1018297903784386561,1549795117334249473,en,0,0,0,0,everyone,"If global warming is such an issue &amp; imminent threat why was New Mexicos highest temp 28yrs ago and not since?All-time highest temperature: 122° F (Waste Isolt'n Pilot Plt on June 27, 1994)",[],0,1,6,0,1,0,0,0,2504.0,0.0,-0.6808,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,if global warming issue amp imminent threat new mexicos highest temp 28yrs ago sincealltime highest temperature 122 f waste isoltn pilot plt june 27 1994,0.0,0.0,0.0,0.0,2022-07-20 16:35:24
0.0,276,1549791429169479685,815643979832324096,1549791429169479685,en,0,0,1,0,everyone,Man-made climate change indeed. https://t.co/4DF8usoUPE,[],0,0,12,0,0,1,0,0,286.0,0.003484320557491289,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manmade climate change indeed,0.0,0.0,0.0,0.10911185547224339,2022-07-20 16:20:45
0.0,277,1549736623209938947,835083938,1549736623209938947,en,0,0,1,1,everyone,Climate change hitting the west the hardest is a major key,[],0,0,2,0,0,0,0,0,811.0,0.0024630541871921183,0.0,Neutral,0.0,-0.6486,-0.6486,0.0,0.0,0.0,0.0,0.0,climate change hitting west hardest major key,0.0,0.0,0.0,0.18752339499943713,2022-07-20 12:42:58
3.0,278,1549653621054341121,467655057,1549653621054341121,en,3,0,5,0,everyone,Research relevant to the ongoing #heatwaveuk and #ClimateEmergency published with @theHauer shows inaction on #climatechange will likely reduce European life expectancy using forecasts produced 2017ish. Current patterns will result in worse reductions! https://t.co/sni75JBjPj,['heatwaveuk' 'ClimateEmergency' 'climatechange'],3,0,4,1,0,1,1,0,7017.0,0.001139925904816187,-0.6588,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,research relevant ongoing heatwaveuk climateemergency published show inaction climatechange likely reduce european life expectancy using forecast produced 2017ish current pattern result worse reduction,0.0,0.0,0.0,0.5806845069195573,2022-07-20 07:13:09
1.0,279,1549854100040433670,310376638,1549854100040433670,en,0,0,0,0,everyone,When will we take climate change seriously ?,[],0,0,3,0,1,0,0,0,296.0,0.0,-0.1779,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,when take climate change seriously,0.0,0.0,0.0,0.0,2022-07-20 20:29:47
0.0,280,1549582372609433600,443551371,1549582372609433600,en,0,0,0,0,everyone,"Tonights 3am, unable to sleep due to the affect of Global Warming, involved N opening the door and marvelling at how cool the 20C outside temperature was, when compared to the furnace that is his bedroom",[],0,1,3,0,0,0,0,0,155.0,0.0,0.4404,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tonights 3am unable sleep due affect global warming involved n opening door marvelling cool 20c outside temperature compared furnace bedroom,0.0,0.0,0.0,0.0,2022-07-20 02:30:02
2.0,281,1549702734311575553,605621942,1549702734311575553,en,3,0,12,0,everyone,"Whether it is 911, Covid, ""Climate Change"", etc.These ALWAYS seem to benefit those that want to control us, bring about extreme policies, or were a catalyst to invade Countries they had already pre-planned to invade.",[],0,1,7,0,0,0,0,0,4351.0,0.003446691176470588,0.5106,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,whether 911 covid climate change etcthese always seem benefit want control u bring extreme policy catalyst invade countries already preplanned invade,0.0,0.0,0.0,1.1461350593272777,2022-07-20 10:28:18
0.0,282,1549725846864281605,1406960104637927437,1549725846864281605,en,0,0,1,0,everyone,Corpos stop using climate change to sell goods and services challenge,[],0,0,2,0,0,0,0,0,564.0,0.0017699115044247787,-0.2263,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corpos stop using climate change sell good service challenge,0.0,0.0,0.0,0.09859884088681327,2022-07-20 12:00:09
0.0,283,1549683052896571393,1348178022566866944,1549683052896571393,en,0,1,18,0,everyone,"Struggle to take climate change activists seriously if their main focus isn't the 100 companies causing 71% of the world emissions, banning private jets/yachts and if they are anti-nuclear.",[],0,0,1,0,0,0,0,0,564.0,0.033628318584070796,-0.4588,Negative,-0.128,0.0,-0.128,0.0,0.0,0.0,100.0,0.0,struggle take climate change activist seriously main focus isnt 100 company causing 71 world emission banning private jetsyachts antinuclear,0.0,0.0,0.0,1.873377976849452,2022-07-20 09:10:06
1.0,284,1549830406417039366,1187525866697482247,1549830406417039366,en,0,0,0,0,everyone,Biden announces executive actions to address climate change https://t.co/Uz8bi6ropm,[],0,0,3,0,0,1,0,0,57.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,biden announces executive action address climate change,0.0,0.0,0.0,0.0,2022-07-20 18:55:38
0.0,285,1549741962194042880,4861225476,1549741962194042880,en,0,0,4,0,everyone,I think it’s pretty stupid to tackle climate change without addressing volcanos first! You clean the air and a volcano started spewing off and you’ve got the next ice age! I wish Joe Biden and schwab would think about this as the first emergency!,[],0,2,2,3,0,0,0,0,1146.0,0.0034873583260680036,0.5386,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i think pretty stupid tackle climate change without addressing volcano first you clean air volcano started spewing youve got next ice age i wish joe biden schwab would think first emergency,0.0,0.0,0.0,0.35830576165370615,2022-07-20 13:04:11
0.0,286,1549678898358747139,1521967114885734404,1549678898358747139,en,0,0,0,0,everyone,In the year 536 AD a islandic volcanic eruption led to the most severe climate change in our times.https://t.co/8euv27Mi4z,[],0,1,4,0,0,1,0,0,564.0,0.0,-0.4391,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,in year 536 ad islandic volcanic eruption led severe climate change time,0.0,0.0,0.0,0.0,2022-07-20 08:53:35
3.0,287,1549745715844227072,1477335805089787907,1549745715844227072,en,0,0,0,0,everyone,Decentralized platform EarthFund and Dr. Lucy Tweed team up to launch DAO dedicated to fighting climate change https://t.co/k03yAnFHjT,[],0,1,11,0,0,1,0,0,564.0,0.0,0.128,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,decentralized platform earthfund dr lucy tweed team launch dao dedicated fighting climate change,0.0,0.0,0.0,0.0,2022-07-20 13:19:06
0.0,288,1549787565598773249,3193271739,1549787565598773249,en,0,0,2,0,everyone,Clearly Global Warming doesn’t exist.We’ve moved on to Global Roasting.,[],0,0,10,0,0,0,0,0,4984.0,0.00040120361083249747,0.5106,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clearly global warming doesnt existweve moved global roasting,0.0,0.0,0.0,0.15056411341497872,2022-07-20 16:05:23
0.0,289,1549782002013978627,1508110485845065728,1549782002013978627,en,0,0,0,0,everyone,Think while it’s still legal🧠The Greatest Conspiracy is IGNORANCE  #CutTheCrapShow #SchwabberTeam66 #WEFpuppet #ClimateChange https://t.co/WnKNTtQJEe Waar is al het goud gebleven 1?,['CutTheCrapShow' 'SchwabberTeam66' 'WEFpuppet' 'ClimateChange'],4,1,20,0,1,1,0,1,227.0,0.0,-0.347,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,think still greatest conspiracy ignorance cutthecrapshow schwabberteam66 wefpuppet climatechange waar al het goud gebleven 1,0.0,0.0,0.0,0.0,2022-07-20 15:43:17
0.0,290,1549739555313618944,3111226033,1549739555313618944,en,0,0,0,0,everyone,Cow burps targeted as researchers look at ways to reduce #METHANE #EMISSIONS https://t.co/5IH40YclWr #GPWX #GlobalWarming #climatechange,['METHANE' 'EMISSIONS' 'GPWX' 'GlobalWarming' 'climatechange'],5,3,22,0,0,1,0,0,11022.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cow burp targeted researcher look way reduce methane emissions gpwx globalwarming climatechange,0.0,0.0,0.0,0.0,2022-07-20 12:54:37
0.0,291,1549887951580151808,218734395,1549887951580151808,en,0,1,1,0,everyone,CBS “News”: It’s July 20. It gets hot EVERY summer. Doing 10 minutes off the top of your news on hot weather is not news. It’s “climate change” politics. People are actually dying at the southern border by the dozens every day. You never even mention it. #fakenews #climate #CBS,['fakenews' 'climate' 'CBS'],3,3,8,0,0,0,0,0,56.0,0.03508771929824561,0.2023,Positive,0.4215,0.0,0.4215,0.0,0.0,0.0,100.0,0.0,cbs news its july 20 it get hot every summer doing 10 minute top news hot weather news its climate change politics people actually dying southern border dozen every day you never even mention fakenews climate cbs,0.0,0.0,0.0,0.292701916151724,2022-07-20 22:44:17
1.0,292,1549871847574892544,835079419,1549871847574892544,en,1,0,1,0,everyone,"So they claim Climate Change is going to make weather more unpredictable, but they want to make our power more weather-dependent?",[],0,0,3,0,1,0,0,0,803.0,0.0024875621890547263,0.1154,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,so claim climate change going make weather unpredictable want make power weatherdependent,0.0,0.0,0.0,0.1877748843953481,2022-07-20 21:40:18
3.0,293,1549835900309409792,634971950,1549835900309409792,en,1,0,0,0,everyone,"FLASHBACK: CNN, “FEAR SELLS” CNN Director caught on tape by Project Veritas saying CNN has decided ‘Climate Change’ will be the next pandemic because in their words “fear sells.” He says COVID will tapper off and they need something with “longevity” https://t.co/RXxvgt3EIg",[],0,7,18,0,0,1,0,0,3003.0,0.00033288948069241014,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,flashback cnn fear sells cnn director caught tape project veritas saying cnn decided climate change next pandemic word fear sell he say covid tapper need something longevity,0.0,0.0,0.0,0.07966433212184522,2022-07-20 19:17:27
0.0,294,1549825912455274500,520967539,1549825912455274500,en,0,0,3,0,everyone,father climate change to us: the future always comesmother Earth: you have seen nothing yet 😉 https://t.co/5u2QsVM04W,[],0,0,5,0,0,1,0,1,4039.0,0.0007425742574257426,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,father climate change u future always comesmother earth seen nothing yet,0.0,0.0,0.0,0.23112232207179728,2022-07-20 18:37:46
2.0,295,1549787749913354244,18408107,1549787749913354244,en,0,0,0,0,everyone,"Thompson right direction. Attacking climate change, raising the minimum wage to $25. Thompson's Eight Imperatives result in a surplus pay the debt. Thompson for President APAPNew CNN Poll Might Be The Most Glaring Indictment Of Biden And Democrats Yet https://t.co/HrvbwpCTSo",[],0,1,13,0,0,1,0,0,189.0,0.0,-0.7096,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thompson right direction attacking climate change raising minimum wage 25 thompsons eight imperatives result surplus pay debt thompson president apapnew cnn poll might be the most glaring indictment of biden and democrats yet,0.0,0.0,0.0,0.0,2022-07-20 16:06:07
3.0,296,1549571130574245889,1163570881605455872,1549571130574245889,en,0,0,0,0,everyone,London being on fire....But climate change isn't real 🙄 @Miss_Kit_ you still alive over there?? The fact that home a/c is uncommon 🥵🥵 Yikes! https://t.co/QiCvVGfJOS,[],0,0,9,1,2,1,1,3,205.0,0.0,0.5027,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,london firebut climate change isnt real still alive the fact home ac uncommon yikes,0.0,0.0,0.0,0.0,2022-07-20 01:45:21
1.0,297,1549784610954850304,370222475,1549784610954850304,en,0,0,0,0,everyone,NO SUCH THING AS GLOBAL WARMING ??? https://t.co/HM9EG8szTu,[],0,6,60,0,3,1,0,0,3616.0,0.0,-0.2824,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no such thing as global warming,0.0,0.0,0.0,0.0,2022-07-20 15:53:39
2.0,298,1549822731323162626,43978171,1549822731323162626,en,0,3,0,0,everyone,"Oh, Climate Change. 🔥🔥🔥My air conditioning has stopped working b/c after a certain temp, it doesn’t produce cold air any longer.Turned it off to save money since it’s not working anyway.Living or dying by my standing fan right now. 🥴😓🔥 https://t.co/XAyszXUaEE",[],0,0,5,0,0,1,0,6,761.0,0.003937007874015748,-0.6908,Negative,-0.49365000000000003,0.0,-0.49365000000000003,0.0005746050000000014,0.0,0.0005746050000000014,100.0,0.0,oh climate change air conditioning stopped working bc certain temp doesnt produce cold air longerturned save money since working anywayliving dying standing fan right,0.0005746050000000014,0.0,0.0005746050000000014,0.28372423883676084,2022-07-20 18:25:08
3.0,299,1549620117826285568,7587032,1549620117826285568,en,5,13,8,1,everyone,"Hottest day on record: How did the UK cope? 🥵On the #Daily podcast with @skynewsniall, @SkyNewsThomas outlines how climate change will make our summers hotter 🌡 and we discuss how the trainlines coped in the heat 🚅Listen 🎧👇",['Daily'],1,1,5,0,1,0,2,5,7964337.0,3.3901122729848986e-06,0.0,Neutral,0.06033636363636363,0.0,0.05530833333333333,0.02406386454545454,0.0,0.02217961356060606,72.72727272727273,100.0,hottest day record how uk cope daily podcast outline climate change make summer hotter discus trainlines coped heat,0.02406386454545454,0.0,0.02217961356060606,1.1285208430963436,2022-07-20 05:00:01
3.0,300,1549845968626978817,317334151,1549845968626978817,en,0,0,0,0,everyone,Biden announces modest steps to fight climate's ‘clear and present danger’ https://t.co/xCw08q9LtL via @politico,[],0,0,4,0,0,1,1,0,881.0,0.0,-0.3818,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,biden announces modest step fight climate clear present danger via,0.0,0.0,0.0,0.0,2022-07-20 19:57:28
0.0,301,1549763323465433089,1321965694037200897,1549763323465433089,en,0,0,0,0,everyone,"July 20, 2022 - New York Times Poll - Only 1% of voters are concerned about climate change: https://t.co/4Py8uRpX8Q",[],0,0,10,0,0,1,0,0,564.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,july 20 2022 new york times poll only 1 voter concerned climate change,0.0,0.0,0.0,0.0,2022-07-20 14:29:04
