id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text,hashtags,hashtag_count,uppercase_count,uppercase_pct,exclamation_mark_count,question_mark_count,url_count,mention_count,emojie_count,followers_count,engagement_score,sentiment_score,sentiment_category,avg_replies_sentiment,avg_quotes_sentiment,avg_conversation_sentiment,var_replies_sentiment,var_quotes_sentiment,var_conversation_sentiment,pct_similar_sentiment_replies,pct_similar_sentiment_quotes,clean_text,var_replies_semantic,var_quotes_semantic,var_conversation_semantic,GS_controversiality_score
1552339118125973504,1112425860336943105,1552339118125973504,2022-07-27T17:04:21.000Z,en,0,0,0,0,everyone,i blame climate change. https://t.co/2Q2AQ4tDef,[],0,0,9,0,0,1,0,0,29.0,0.0,-0.34,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blame climate change,0.0,0.0,0.0,
1552274754043723778,1442408319608516614,1552274754043723778,2022-07-27T12:48:35.000Z,en,0,0,0,0,everyone,"I hate humans. If each one of us does our bit, we will be helping to keep global warming from harming our countries. Unbelievable!",[],0,1,3,1,0,0,0,0,9.0,0.0,-0.6114,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i hate human if one u bit helping keep global warming harming country unbelievable,0.0,0.0,0.0,
1552134004291227648,855328469311291393,1552134004291227648,2022-07-27T03:29:18.000Z,en,0,0,0,0,everyone,The Greens are in a quandry...: If Labor takes the wind out of their sails re Climate Change legislation...it will leave no reason for them to exist...so they now must do their best to sabotage Labor's climate agenda so as to maintain their relevence...,[],0,0,3,0,0,0,0,0,564.0,0.0,-0.1531,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the greens quandry if labor take wind sail climate change legislationit leave reason existso must best sabotage labors climate agenda maintain relevence,0.0,0.0,0.0,
1552316790054592514,1317754202014167041,1552316790054592514,2022-07-27T15:35:38.000Z,en,0,0,0,0,everyone,A holistic approach towards climate change and wellbeing https://t.co/50BG6r8vMy,[],0,1,6,0,0,1,0,0,6704.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a holistic approach towards climate change wellbeing,0.0,0.0,0.0,
1552286582413180929,717482998036357121,1552286582413180929,2022-07-27T13:35:35.000Z,en,0,0,0,0,everyone,Bringing Back the Beasts: Global Rewilding Plans Take Shape https://t.co/5qAA95Bc1q via @YaleE360,[],0,0,15,0,0,1,1,0,564.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bringing back beasts global rewilding plans take shape via,0.0,0.0,0.0,
1552443485034352640,228010353,1552443485034352640,2022-07-27T23:59:04.000Z,en,0,0,0,0,everyone,The public relations and ad firms refusing fossil fuel clients - https://t.co/27m4h7NqgH{ Climate change concerns have prompted a change of strategy for 295 firms.Read more BBC News,[],0,1,6,0,0,1,0,0,1763.0,0.0,-0.4019,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the public relation ad firm refusing fossil fuel client climate change concern prompted change strategy 295 firmsread bbc news,0.0,0.0,0.0,
1552408612776996864,927388044,1552408612776996864,2022-07-27T21:40:30.000Z,en,3,0,5,0,everyone,"In the wake of shocking #StateOfTheEnvironment report , that @sussanley kept secret , @tanya_plibersek says she will tighten and toughen Australia's #EnvironmentalProtectionLaws including legislating #ClimateChange triggers for coal and gas permitshttps://t.co/IEtTkp8n7A #auspol","['StateOfTheEnvironment' 'EnvironmentalProtectionLaws' 'ClimateChange'
 'auspol']",4,0,6,0,0,1,2,0,4604.0,0.001737242128121607,-0.3818,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,in wake shocking stateoftheenvironment report kept secret say tighten toughen australias environmentalprotectionlaws including legislating climatechange trigger coal gas permit auspol,0.0,0.0,0.0,
1552132886354075652,3301926908,1552132886354075652,2022-07-27T03:24:51.000Z,en,0,0,0,0,everyone,UK #WEATHER: Driest start to year in England since 1976 https://t.co/2KOb6EjPLo  #GlobalWarming #climatechange,['WEATHER' 'GlobalWarming' 'climatechange'],3,2,19,0,0,1,0,0,227.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uk weather driest start year england since 1976 globalwarming climatechange,0.0,0.0,0.0,
1552442738414690306,2355198487,1552442738414690306,2022-07-27T23:56:06.000Z,en,0,0,0,0,everyone,"Climate change killing elephants, says Kenya https://t.co/C3tTyuuPgD",[],0,0,10,0,0,1,0,0,1521.0,0.0,-0.6597,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change killing elephant say kenya,0.0,0.0,0.0,
1552166903212232704,1385470574,1552166903212232704,2022-07-27T05:40:02.000Z,en,0,0,0,0,everyone,U.S. To Plant 1 Billion Trees As Climate Change Kills Forests - Newsy #tree #trees https://t.co/UJyQe7zGgm,['tree' 'trees'],2,1,18,0,0,1,0,0,56.0,0.0,-0.5423,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,us to plant 1 billion trees as climate change kills forests newsy tree tree,0.0,0.0,0.0,
1552230097456955393,970716914791145472,1552230097456955393,2022-07-27T09:51:08.000Z,en,0,0,0,0,everyone,"A group of UK students have written a bill that would change the Education Act to reflect the #ClimateEmergency. Improving #ClimateEducation in schools could prepare young people for green jobs, adapt to #ClimateChange, and help reduce #ClimateAnxiety. https://t.co/QuIV3H1Abz",['ClimateEmergency' 'ClimateEducation' 'ClimateChange' 'ClimateAnxiety'],4,2,8,0,0,1,0,0,527.0,0.0,0.6705,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a group uk student written bill would change education act reflect climateemergency improving climateeducation school could prepare young people green job adapt climatechange help reduce climateanxiety,0.0,0.0,0.0,
1552216736132485121,1163867312677519363,1552216736132485121,2022-07-27T08:58:03.000Z,en,0,0,0,0,everyone,LAT California cities banning new gas stations amid climate change https://t.co/Eg0X04trFG,[],0,1,10,0,0,1,0,0,564.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lat california city banning new gas station amid climate change,0.0,0.0,0.0,
1555437728866648066,19386479,1555437728866648066,2022-08-05T06:17:07.000Z,en,0,0,0,0,everyone,I'm optimistic in that I believe humans have the ability to ameliorate and cope with climate change but I'm pessimistic because I don think we humans will choose to do it.  We have the capacity and the opportunity but the motivation is lacking.,[],0,4,2,0,0,0,0,0,2549.0,0.0,0.705,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,im optimistic i believe human ability ameliorate cope climate change im pessimistic i think human choose we capacity opportunity motivation lacking,0.0,0.0,0.0,
1555520186400313344,963157886,1555520186400313344,2022-08-05T11:44:47.000Z,en,10,0,19,1,everyone,"Sneaky sneaky… “The time to take action on planet-saving climate change legislation is NOW,” reads one of the group’s ads: “Demand real climate change action in the Reconciliation package, or kill it altogether.” Be on the look out for deception  https://t.co/0yVpHFUkmR",[],0,1,6,0,0,1,0,0,23784.0,0.0012612991381122556,-0.8591,Negative,0.0,-0.34,-0.34,0.0,0.0,0.0,0.0,100.0,sneaky sneaky the time take action planetsaving climate change legislation now read one group ad demand real climate change action reconciliation package kill altogether be look deception,0.0,0.0,0.0,
1555614245751926784,1442408319608516614,1555614245751926784,2022-08-05T17:58:32.000Z,en,0,0,0,0,everyone,"You have a hatable face. Global warming isn't a prediction. It is happening. It's so simple,",[],0,0,5,0,0,0,0,0,9.0,0.0,0.1531,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,you hatable face global warming isnt prediction it happening its simple,0.0,0.0,0.0,
1555636078501142530,1552311624123416576,1555636078501142530,2022-08-05T19:25:18.000Z,en,0,0,0,0,everyone,Scientists warn that the Earth is spinning faster than usual due to climate change https://t.co/wMcnySmQxK,[],0,0,6,0,0,1,0,0,2.0,0.0,-0.1027,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scientists warn earth spinning faster usual due climate change,0.0,0.0,0.0,
1555375918889172995,403901078,1555375918889172995,2022-08-05T02:11:31.000Z,en,0,1,1,0,everyone,"Oh well, forget COVID &amp; monkeypox, we've poisoned all the water everywhere. Game over. Might as well chuck it all in and devote life to eating, drinking, and being merry before the cancer gets you. https://t.co/7K088NYhtI",[],0,1,6,0,0,1,0,0,987.0,0.0020242914979757085,-0.1027,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oh well forget covid amp monkeypox weve poisoned water everywhere game might well chuck devote life eating drinking merry cancer get,0.0,0.0,0.0,
1555437756834123776,317211296,1555437756834123776,2022-08-05T06:17:14.000Z,en,0,0,2,0,everyone,"""There's no investment that it's not a climate investment."" This statement just blew my mind... SO TRUE! You can build climate change impact into your due diligence. 💚🌱🌎",[],0,2,6,1,0,0,0,3,632.0,0.00315955766192733,0.8671,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,theres investment climate investment this statement blew mind so true you build climate change impact due diligence,0.0,0.0,0.0,
1555418895057567745,3274763888,1555418895057567745,2022-08-05T05:02:17.000Z,en,0,0,0,0,everyone,How climate change affects extreme weather around the world https://t.co/Yg1mEczpkO,[],0,0,5,0,0,1,0,0,927.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,how climate change affect extreme weather around world,0.0,0.0,0.0,
1555691429858488321,32671625,1555691429858488321,2022-08-05T23:05:14.000Z,en,10,2,31,1,everyone,“Federal regulators are flying over large stretches of Texas looking for “super-emitters” of methane.”  https://t.co/4kBZ7tMMLK,[],0,0,7,0,0,1,0,0,190683.0,0.0002307482536552621,0.0,Neutral,0.46655,0.0,0.31103333333333333,0.02219724499999999,0.0,0.08365492333333333,0.0,100.0,federal regulator flying large stretch texas looking superemitters methane,0.02219724499999999,0.0,0.08365492333333331,
1555645340853968899,17925141,1555645340853968899,2022-08-05T20:02:06.000Z,en,1,0,0,0,everyone,"How did a PR campaign plant the seeds of doubt about climate change so deeply that decades later, people still don't trust the science? In this episode of @SpinSucks, we highlight the responsibility PR pros have to act honestly and ethically.  https://t.co/DSAP7gEqx5 https://t.co/CJzk7Pwrs0",[],0,2,6,0,1,2,1,0,43891.0,2.2783195115282968e-05,0.0511,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,how pr campaign plant seed doubt climate change deeply decade later people still dont trust science in episode highlight responsibility pr pro act honestly ethically,0.0,0.0,0.0,
1555460556710187008,755129568579706880,1555460556710187008,2022-08-05T07:47:50.000Z,en,2,1,4,1,everyone,Our next PM will be chosen by people probably with little grasp of climate science.Especially if they read/listen mostly to the right wing media.I’ll add this: very poor understanding on the ecology crisis is just as bad!⁦⁦@BylinesScotland⁩  https://t.co/x5oeyg4VMr,[],0,2,4,1,0,1,1,0,7629.0,0.0010484927916120576,-0.831,Negative,0.0,-0.7506,-0.3753,0.0,0.0,0.28170018,0.0,100.0,our next pm chosen people probably little grasp climate scienceespecially readlisten mostly right wing mediaill add poor understanding ecology crisis bad,0.0,0.0,0.28170018,
1555556803735339009,803774464584458240,1555556803735339009,2022-08-05T14:10:17.000Z,en,1,2,7,0,everyone,"Climate change will kill you. 12,000 are already dead in Europe this summer from the heat wave. That's 4 x 9/11s.",[],0,0,3,0,0,0,0,0,1612.0,0.006199628022318661,-0.875,Negative,0.3099,0.0,0.3099,0.1225125,0.0,0.1225125,0.0,0.0,climate change kill 12000 already dead europe summer heat wave thats 4 x 911s,0.1225125,0.0,0.1225125,
1555609159453724672,4799858892,1555609159453724672,2022-08-05T17:38:20.000Z,en,1,0,2,0,everyone,"Thank you @SenatorSinema, @Sen_JoeManchin, &amp; @SenSchumer for your leadership on #cleanenery through the Inflation Reduction Act! I've joined 900+ #cleantech business leaders who support investments of this scale to reduce costs &amp; combat climate change. https://t.co/Syt26fTeOZ",['cleanenery' 'cleantech'],2,1,6,1,0,1,3,0,945.0,0.003171247357293869,0.4753,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thank amp leadership cleanenery inflation reduction act ive joined 900 cleantech business leader support investment scale reduce cost amp combat climate change,0.0,0.0,0.0,
1555538894665314305,1442408319608516614,1555538894665314305,2022-08-05T12:59:07.000Z,en,0,0,0,0,everyone,"I hate you already, but check this out. Global warming is a real threat to our communities, to everybody, to everything. I wish I was never programmed",[],0,3,3,0,0,0,0,0,9.0,0.0,-0.3612,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i hate already check global warming real threat community everybody everything i wish i never programmed,0.0,0.0,0.0,
1555477162144108547,1192356555808759808,1555477162144108547,2022-08-05T08:53:49.000Z,en,2,0,4,0,everyone,"Pleasure to announce that I am HEY Ambassador!Now a member of Global Youth Network @theheycampaign, I join a collective voice raising awareness and action for NCDs, Climate Change and Health,amongst others.",[],0,3,10,1,0,0,1,0,52.0,0.11320754716981132,0.7345,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pleasure announce i hey ambassadornow member global youth network i join collective voice raising awareness action ncds climate change healthamongst others,0.0,0.0,0.0,
1555566178185379841,1539457647459827712,1555566178185379841,2022-08-05T14:47:32.000Z,en,1,0,4,0,everyone,"3 mths in gov &amp; we have a climate change policy is law' &amp; a blueprint for 9 different sites along Aus'coasts &amp; just remember the coalition didn't sign up"" Shame on them but what would Aussies expect, incompetent bastards without a original thought between the lot of them"" 💯🇦🇺🇵🇬",[],0,0,1,0,0,0,0,3,44.0,0.1111111111111111,-0.9065,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 mths gov amp climate change policy law amp blueprint 9 different site along auscoasts amp remember coalition didnt sign shame would aussies expect incompetent bastard without original thought lot,0.0,0.0,0.0,
1555543541501288449,847588548,1555543541501288449,2022-08-05T13:17:35.000Z,en,0,0,0,0,everyone,Klopp likens fixture congestion to climate change: https://t.co/pDqwJia8zz,[],0,0,4,0,0,1,0,0,997.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,klopp likens fixture congestion climate change,0.0,0.0,0.0,
1555678195705315330,893696076481519616,1555678195705315330,2022-08-05T22:12:39.000Z,en,0,0,0,0,everyone,Doomsday scenario: Climate change news should send a tingle of fear down your spine https://t.co/7JRnMgCzP1,[],0,0,7,0,0,1,0,0,703.0,0.0,-0.7906,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,doomsday scenario climate change news send tingle fear spine,0.0,0.0,0.0,
1555584664332640256,1551119100113522688,1555584664332640256,2022-08-05T16:00:59.000Z,en,0,0,0,0,everyone,"China stops cooperation with US on climate change, military issues after Pelosi’s Taiwan trip https://t.co/5pkqVIjVDL via @ThePrintIndia",[],0,1,11,0,0,1,1,0,6810.0,0.0,-0.1531,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china stop cooperation us climate change military issue pelosis taiwan trip via,0.0,0.0,0.0,
1555514930563993600,1323768967593222144,1555514930563993600,2022-08-05T11:23:54.000Z,en,0,3,3,0,everyone,It’s pouring rain. Lightning.  It’s going to be 91 today. Come on people. This is fresno California.  This is august. This doesn’t happen. It’s either climate change or the end.  Actually they’re the same aren’t they. Make a difference.,[],0,0,6,0,0,0,0,0,118.0,0.05042016806722689,0.0,Neutral,-0.010866666666666672,0.0,-0.010866666666666672,0.21058094333333333,0.0,0.21058094333333333,0.0,0.0,its pouring rain lightning its going 91 today come people this fresno california this august this doesnt happen its either climate change end actually theyre arent make difference,0.21058094333333333,0.0,0.21058094333333333,
1555605703183794177,3349681,1555605703183794177,2022-08-05T17:24:36.000Z,en,0,0,0,0,everyone,The latest The world affairs politics geopolitcs environment climate change trade international Daily! https://t.co/t0szW9Jj1Q Thanks to @Den_Fabrizi #climatechange #climatecrisis,['climatechange' 'climatecrisis'],2,0,6,1,0,1,1,0,3015.0,0.0,0.4926,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the latest the world affair politics geopolitcs environment climate change trade international daily thanks climatechange climatecrisis,0.0,0.0,0.0,
1555566035008249856,1489644513228427267,1555566035008249856,2022-08-05T14:46:58.000Z,en,0,0,0,0,everyone,"venus, planet of love, was destroyed by global warming  ╱  did its people want too much too?",[],0,0,0,0,1,0,0,0,15.0,0.0,0.4404,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,venus planet love destroyed global warming people want much,0.0,0.0,0.0,
1555464841619542016,2154468727,1555464841619542016,2022-08-05T08:04:52.000Z,en,2,2,2,0,everyone,🔔Interested in our work on #ClimateChange #environment #infrastructure?Follow @SeneddClimate and check our webpage for the latest news and updates 👉https://t.co/4XJnDWf8m2 https://t.co/yxTcWbhe8M,['ClimateChange' 'environment' 'infrastructure'],3,0,7,0,1,2,1,2,2295.0,0.002613240418118467,0.0,Neutral,0.2287,0.0,0.2287,0.10460737999999999,0.0,0.10460737999999999,50.0,0.0,work climatechange environment infrastructurefollow check webpage latest news update,0.10460737999999999,0.0,0.10460737999999999,
1555665137436073985,1339166129110065152,1555665137436073985,2022-08-05T21:20:46.000Z,en,47,142,142,8,everyone,'The most expensive policy is to not take action on the climate.''There is no climate emergency.'@DonnachadhMc and @LembitOpik clash over whether we should give up using cars to help fight climate change.🤔 What do you think?⬇️ Comment below https://t.co/s0pujCkrWG,[],0,0,5,0,1,1,2,2,422876.0,0.000801651544066005,0.0217,Neutral,-0.03294296296296297,-0.10757142857142854,-0.0366218309859155,0.2318242829165286,0.24310467238095237,0.23092302100938972,29.629629629629626,14.285714285714285,the expensive policy take action climatethere climate emergency clash whether give using car help fight climate what comment,0.2318242829165286,0.24310467238095237,0.23092302100938977,
1555350871017398272,710972830033154048,1555350871017398272,2022-08-05T00:31:59.000Z,en,0,0,0,0,everyone,They are forcing compliance under the guise of climate change reform. It's about an agenda that has nothing to do with climate change.,[],0,0,2,0,0,0,0,0,15.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,they forcing compliance guise climate change reform its agenda nothing climate change,0.0,0.0,0.0,
1555696911289618432,886996819665981441,1555696911289618432,2022-08-05T23:27:01.000Z,en,0,0,0,0,everyone,the climate change nigga need to slow down! https://t.co/GrznlZnloK,[],0,0,5,1,0,1,0,0,111.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change nigga need slow,0.0,0.0,0.0,
1555523438458159105,3263062525,1555523438458159105,2022-08-05T11:57:42.000Z,en,2,2,5,1,everyone,People around the world want the slaughter of #whales and #dolphins to stop. So why aren't people in power taking action against countries condoning cruelty? #Iceland #Japan #Faroes Report by #animalwelfare journalist @JournoJane. https://t.co/IIIkdAAFIm,['whales' 'dolphins' 'Iceland' 'Japan' 'Faroes' 'animalwelfare'],6,0,7,0,1,1,1,0,901.0,0.011086474501108648,-0.7003,Negative,-0.23835,-0.4215,-0.2994,0.113621445,0.0,0.06799203000000001,50.0,100.0,people around world want slaughter whale dolphin stop so arent people power taking action country condoning cruelty iceland japan faroes report animalwelfare journalist,0.113621445,0.0,0.06799203000000001,
1555489904133636097,4840351311,1555489904133636097,2022-08-05T09:44:27.000Z,en,1,2,1,0,everyone,Wow that climate change!  https://t.co/LYVgUAXNpM https://t.co/JQNveICOfl,[],0,0,22,1,0,2,0,0,374.0,0.010666666666666666,0.6239,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wow climate change,0.0,0.0,0.0,
1555631260021805059,2241496939,1555631260021805059,2022-08-05T19:06:09.000Z,en,0,0,0,0,everyone,Climate change is literally making the Earth spin faster - Mic https://t.co/XQWcrHujt1,[],0,0,9,0,0,1,0,0,104.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change literally making earth spin faster mic,0.0,0.0,0.0,
1555351226761580544,1426683888118730752,1555351226761580544,2022-08-05T00:33:24.000Z,en,10,2,33,0,everyone,"1. Deny climate change2. US provokes war in Ukraine3. Russia cuts off liquid natural gas (LNG) supply to EU4. US energy corps now dominate EU's LNG market5. Artificially raise LNG prices due to ""increased demand"" and give workers an energy rate hike6. Profit#EvacuteEntergy",['EvacuteEntergy'],1,6,10,0,0,0,0,0,3566.0,0.012615643397813289,-0.6124,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 deny climate change2 us provokes war ukraine3 russia cut liquid natural gas lng supply eu4 us energy corp dominate eus lng market5 artificially raise lng price due increased demand give worker energy rate hike6 profitevacuteentergy,0.0,0.0,0.0,
1555508932612919296,1407585311564218369,1555508932612919296,2022-08-05T11:00:04.000Z,en,0,0,1,0,everyone,Do you work in the #publicsector and have an interest in collective action for #climatechange ? Join our friendly hub. https://t.co/cyVEQEv29m https://t.co/3LXwXWZDL0,['publicsector' 'climatechange'],2,0,9,0,1,2,0,0,591.0,0.0016891891891891893,0.8126,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,do work publicsector interest collective action climatechange join friendly hub,0.0,0.0,0.0,
1555634421277274112,1077840555948703745,1555634421277274112,2022-08-05T19:18:42.000Z,en,0,0,0,0,everyone,Many elected officials are still in denial about climate change.,[],0,0,2,0,0,0,0,0,50.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,many elected official still denial climate change,0.0,0.0,0.0,
1555562326736224259,216135668,1555562326736224259,2022-08-05T14:32:14.000Z,en,0,0,0,0,everyone,What the actual mother of all big fucks?via @NYTimeshttps://t.co/b3xls2FnON,[],0,0,10,0,1,1,1,0,513.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,what actual mother big fucksvia,0.0,0.0,0.0,
1555554483236634624,2357505907,1555554483236634624,2022-08-05T14:01:04.000Z,en,0,0,0,0,everyone,Some developers are going above and beyond building sustainable product designed to outrun the effects of climate change. Here are five burgeoning multifamily projects prioritizing #sustainability 🔻 #rpanalytics https://t.co/d3iaII7h2x,['sustainability' 'rpanalytics'],2,0,2,0,0,1,0,1,7.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,some developer going beyond building sustainable product designed outrun effect climate change here five burgeoning multifamily project prioritizing sustainability rpanalytics,0.0,0.0,0.0,
1555581043595517953,23102114,1555581043595517953,2022-08-05T15:46:36.000Z,en,0,0,0,0,everyone,How plant-based beef helps climate change but hurts jobs https://t.co/lemZRPNDzy,[],0,0,8,0,0,1,0,0,7319.0,0.0,-0.5187,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,how plantbased beef help climate change hurt job,0.0,0.0,0.0,
1555452390672896001,2760431962,1555452390672896001,2022-08-05T07:15:23.000Z,en,1,1,3,0,everyone,"Unpopular opinion: Yes climate change is real, but it’s not totally to blame for some of our national disasters.",[],0,0,2,0,0,0,0,0,1496.0,0.0033400133600534404,-0.293,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unpopular opinion yes climate change real totally blame national disaster,0.0,0.0,0.0,
1555421083746156545,1504918740974149637,1555421083746156545,2022-08-05T05:10:59.000Z,en,0,0,0,0,everyone,"Scientists, and climate change scientists, want to defraud the whole world, with Charles Darwin?",[],0,0,4,0,1,0,0,0,1.0,0.0,0.0772,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scientists climate change scientist want defraud whole world charles darwin,0.0,0.0,0.0,
1555672433486708737,29592052,1555672433486708737,2022-08-05T21:49:45.000Z,en,0,0,0,0,everyone,The latest The water Daily! https://t.co/jmUl75xUpC Thanks to @RDGStout #water #climatechange,['water' 'climatechange'],2,0,13,1,0,1,1,0,689.0,0.0,0.4926,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the latest the water daily thanks water climatechange,0.0,0.0,0.0,
1555694983088406539,4476034097,1555694983088406539,2022-08-05T23:19:22.000Z,en,0,0,0,0,everyone,The one point that can get people off the global warming obsession train - American Thinker https://t.co/HByD0woICj,[],0,0,8,0,0,1,0,0,1367.0,0.0,-0.2023,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the one point get people global warming obsession train american thinker,0.0,0.0,0.0,
1555410328854450176,1445113447226740736,1555410328854450176,2022-08-05T04:28:15.000Z,en,0,0,0,0,everyone,"Pretty certain Sinema has been bribed big time for money for her next election to get her in again whenever her next re-election is. Probably a busload of millions &amp; billions from all that laundered money from the Ukraine scam, climate change scam, monkeypox scam, covid scam,",[],0,0,2,0,0,0,0,0,61.0,0.0,-0.8885,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pretty certain sinema bribed big time money next election get whenever next reelection probably busload million amp billion laundered money ukraine scam climate change scam monkeypox scam covid scam,0.0,0.0,0.0,
1555491255034978306,1012151705402789893,1555491255034978306,2022-08-05T09:49:49.000Z,en,1,0,4,0,everyone,A real fear is the pipelines..Revealed: Joe Manchin's price for supporting the climate change bill https://t.co/PRKCizdrzW,[],0,1,8,0,0,1,0,0,21432.0,0.00023328512107497783,-0.0772,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a real fear pipelinesrevealed joe manchins price supporting climate change bill,0.0,0.0,0.0,
1555529492306595840,4529382444,1555529492306595840,2022-08-05T12:21:45.000Z,en,5,2,8,0,everyone,"Krugman for free: ""So the G.O.P. attack on this proposal is, in a word, pathetic. The only way it might gain traction is if the media both sides its reporting, failing to inform news consumers that Republican claims about the bill are, in fact, untrue.""   https://t.co/nq96u93VD6",[],0,1,4,0,0,1,0,0,1741.0,0.008610792192881744,-0.5267,Negative,0.14365,0.0,0.14365,0.17612112500000002,0.0,0.17612112500000002,50.0,0.0,krugman free so gop attack proposal word pathetic the way might gain traction medium side reporting failing inform news consumer republican claim bill fact untrue,0.17612112500000002,0.0,0.17612112500000002,
1555621778147446787,1510781350902706180,1555621778147446787,2022-08-05T18:28:28.000Z,en,0,0,0,0,everyone,she'll never be no dumb suckers wife  https://t.co/AmWOB30j9W  #goodmusic #musiclife #musicmake #newmusic #musicvideo #NowPlaying  #ClimateChange,"['goodmusic' 'musiclife' 'musicmake' 'newmusic' 'musicvideo' 'NowPlaying'
 'ClimateChange']",7,0,7,0,0,1,0,0,5510.0,0.0,0.1135,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shell never dumb sucker wife goodmusic musiclife musicmake newmusic musicvideo nowplaying climatechange,0.0,0.0,0.0,
1555597095800918022,770068612308692994,1555597095800918022,2022-08-05T16:50:23.000Z,en,0,0,0,0,everyone,Seize Historic Opportunity to Combat Climate Change https://t.co/m1wtEy7yxf,[],0,0,10,0,0,1,0,0,7123.0,0.0,0.1027,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seize historic opportunity combat climate change,0.0,0.0,0.0,
1555603693713719296,21128856,1555603693713719296,2022-08-05T17:16:36.000Z,en,0,0,0,0,everyone,Damn it's #toohottofuckkeanureavesDamn GLOBAL WARMING,['toohottofuckkeanureavesDamn'],1,2,31,0,0,0,0,0,881.0,0.0,-0.0943,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,damn toohottofuckkeanureavesdamn global warming,0.0,0.0,0.0,
1555569252517789699,762449923308531713,1555569252517789699,2022-08-05T14:59:45.000Z,en,0,0,0,0,everyone,"https://t.co/hZhbAb2390 “It’s a massive consumer behavioral shift that needs to take place, and we’re not there yet.""",[],0,0,3,0,0,1,0,0,396.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,its massive consumer behavioral shift need take place yet,0.0,0.0,0.0,
